id,trap_id,site,habitat,date_set,sample_round,notes,sp_code,count,family,genus,species
550,10,site_1,longleaf,2011-07-02,10,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
550,10,site_1,longleaf,2011-07-02,10,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
550,10,site_1,longleaf,2011-07-02,10,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
550,10,site_1,longleaf,2011-07-02,10,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
550,10,site_1,longleaf,2011-07-02,10,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
550,10,site_1,longleaf,2011-07-02,10,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
550,10,site_1,longleaf,2011-07-02,10,NA,c_min,NA,Scarabaeidae,Copris,minutus
550,10,site_1,longleaf,2011-07-02,10,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
550,10,site_1,longleaf,2011-07-02,10,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
550,10,site_1,longleaf,2011-07-02,10,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
550,10,site_1,longleaf,2011-07-02,10,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
550,10,site_1,longleaf,2011-07-02,10,NA,h__,1,Histeridae,NA,NA
550,10,site_1,longleaf,2011-07-02,10,NA,sp1,NA,NA,NA,NA
550,10,site_1,longleaf,2011-07-02,10,NA,sp2,NA,NA,NA,NA
550,10,site_1,longleaf,2011-07-02,10,NA,unkno,NA,NA,NA,NA
551,11,site_2,longleaf,2011-07-02,10,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
551,11,site_2,longleaf,2011-07-02,10,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
551,11,site_2,longleaf,2011-07-02,10,NA,o_tub,20,Scarabaeidae,Onthophagus,tuberculifrons
551,11,site_2,longleaf,2011-07-02,10,NA,o_okl,1,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
551,11,site_2,longleaf,2011-07-02,10,NA,a_cam,4,Scarabaeidae,Aphodius,campestris
551,11,site_2,longleaf,2011-07-02,10,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
551,11,site_2,longleaf,2011-07-02,10,NA,m_bis,1,Scarabaeidae,Melanocanthon,bispinatus
551,11,site_2,longleaf,2011-07-02,10,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
551,11,site_2,longleaf,2011-07-02,10,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
551,11,site_2,longleaf,2011-07-02,10,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
551,11,site_2,longleaf,2011-07-02,10,NA,a_lec,3,Scarabaeidae,Ateuchus,lecontei
551,11,site_2,longleaf,2011-07-02,10,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
551,11,site_2,longleaf,2011-07-02,10,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
551,11,site_2,longleaf,2011-07-02,10,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
551,11,site_2,longleaf,2011-07-02,10,NA,m_pun,8,Scarabaeidae,Melanocanthon,punctaticollis
551,11,site_2,longleaf,2011-07-02,10,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
551,11,site_2,longleaf,2011-07-02,10,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
551,11,site_2,longleaf,2011-07-02,10,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
551,11,site_2,longleaf,2011-07-02,10,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
551,11,site_2,longleaf,2011-07-02,10,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
551,11,site_2,longleaf,2011-07-02,10,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
551,11,site_2,longleaf,2011-07-02,10,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
551,11,site_2,longleaf,2011-07-02,10,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
551,11,site_2,longleaf,2011-07-02,10,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
551,11,site_2,longleaf,2011-07-02,10,NA,c_min,NA,Scarabaeidae,Copris,minutus
551,11,site_2,longleaf,2011-07-02,10,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
551,11,site_2,longleaf,2011-07-02,10,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
551,11,site_2,longleaf,2011-07-02,10,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
551,11,site_2,longleaf,2011-07-02,10,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
551,11,site_2,longleaf,2011-07-02,10,NA,h__,3,Histeridae,NA,NA
551,11,site_2,longleaf,2011-07-02,10,NA,sp1,NA,NA,NA,NA
551,11,site_2,longleaf,2011-07-02,10,NA,sp2,NA,NA,NA,NA
551,11,site_2,longleaf,2011-07-02,10,NA,unkno,NA,NA,NA,NA
552,12,site_2,longleaf,2011-07-02,10,NA,p_ign,1,Scarabaeidae,Phanaeus,igneus floridanus
552,12,site_2,longleaf,2011-07-02,10,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
552,12,site_2,longleaf,2011-07-02,10,NA,o_tub,15,Scarabaeidae,Onthophagus,tuberculifrons
552,12,site_2,longleaf,2011-07-02,10,NA,o_okl,3,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
552,12,site_2,longleaf,2011-07-02,10,NA,a_cam,6,Scarabaeidae,Aphodius,campestris
552,12,site_2,longleaf,2011-07-02,10,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
552,12,site_2,longleaf,2011-07-02,10,NA,m_bis,1,Scarabaeidae,Melanocanthon,bispinatus
552,12,site_2,longleaf,2011-07-02,10,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
552,12,site_2,longleaf,2011-07-02,10,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
552,12,site_2,longleaf,2011-07-02,10,NA,b_for,1,Scarabaeidae,Blackburneus,fordi
552,12,site_2,longleaf,2011-07-02,10,NA,a_lec,10,Scarabaeidae,Ateuchus,lecontei
552,12,site_2,longleaf,2011-07-02,10,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
552,12,site_2,longleaf,2011-07-02,10,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
552,12,site_2,longleaf,2011-07-02,10,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
552,12,site_2,longleaf,2011-07-02,10,NA,m_pun,NA,Scarabaeidae,Melanocanthon,punctaticollis
552,12,site_2,longleaf,2011-07-02,10,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
552,12,site_2,longleaf,2011-07-02,10,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
552,12,site_2,longleaf,2011-07-02,10,NA,d_car,1,Scarabaeidae,Dichotomius,carolinus
552,12,site_2,longleaf,2011-07-02,10,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
552,12,site_2,longleaf,2011-07-02,10,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
552,12,site_2,longleaf,2011-07-02,10,NA,a_cyl,1,Scarabaeidae,Ataenius,cylindrus ?
552,12,site_2,longleaf,2011-07-02,10,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
552,12,site_2,longleaf,2011-07-02,10,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
552,12,site_2,longleaf,2011-07-02,10,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
552,12,site_2,longleaf,2011-07-02,10,NA,c_min,NA,Scarabaeidae,Copris,minutus
552,12,site_2,longleaf,2011-07-02,10,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
552,12,site_2,longleaf,2011-07-02,10,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
552,12,site_2,longleaf,2011-07-02,10,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
552,12,site_2,longleaf,2011-07-02,10,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
552,12,site_2,longleaf,2011-07-02,10,NA,h__,4,Histeridae,NA,NA
552,12,site_2,longleaf,2011-07-02,10,NA,sp1,NA,NA,NA,NA
552,12,site_2,longleaf,2011-07-02,10,NA,sp2,NA,NA,NA,NA
552,12,site_2,longleaf,2011-07-02,10,NA,unkno,NA,NA,NA,NA
553,13,site_2,longleaf,2011-07-02,10,NA,p_ign,1,Scarabaeidae,Phanaeus,igneus floridanus
553,13,site_2,longleaf,2011-07-02,10,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
553,13,site_2,longleaf,2011-07-02,10,NA,o_tub,32,Scarabaeidae,Onthophagus,tuberculifrons
553,13,site_2,longleaf,2011-07-02,10,NA,o_okl,5,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
553,13,site_2,longleaf,2011-07-02,10,NA,a_cam,3,Scarabaeidae,Aphodius,campestris
553,13,site_2,longleaf,2011-07-02,10,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
553,13,site_2,longleaf,2011-07-02,10,NA,m_bis,1,Scarabaeidae,Melanocanthon,bispinatus
553,13,site_2,longleaf,2011-07-02,10,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
553,13,site_2,longleaf,2011-07-02,10,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
553,13,site_2,longleaf,2011-07-02,10,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
553,13,site_2,longleaf,2011-07-02,10,NA,a_lec,4,Scarabaeidae,Ateuchus,lecontei
553,13,site_2,longleaf,2011-07-02,10,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
553,13,site_2,longleaf,2011-07-02,10,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
553,13,site_2,longleaf,2011-07-02,10,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
553,13,site_2,longleaf,2011-07-02,10,NA,m_pun,10,Scarabaeidae,Melanocanthon,punctaticollis
553,13,site_2,longleaf,2011-07-02,10,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
553,13,site_2,longleaf,2011-07-02,10,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
553,13,site_2,longleaf,2011-07-02,10,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
553,13,site_2,longleaf,2011-07-02,10,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
553,13,site_2,longleaf,2011-07-02,10,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
553,13,site_2,longleaf,2011-07-02,10,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
553,13,site_2,longleaf,2011-07-02,10,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
553,13,site_2,longleaf,2011-07-02,10,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
553,13,site_2,longleaf,2011-07-02,10,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
553,13,site_2,longleaf,2011-07-02,10,NA,c_min,NA,Scarabaeidae,Copris,minutus
553,13,site_2,longleaf,2011-07-02,10,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
553,13,site_2,longleaf,2011-07-02,10,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
553,13,site_2,longleaf,2011-07-02,10,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
553,13,site_2,longleaf,2011-07-02,10,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
553,13,site_2,longleaf,2011-07-02,10,NA,h__,4,Histeridae,NA,NA
553,13,site_2,longleaf,2011-07-02,10,NA,sp1,NA,NA,NA,NA
553,13,site_2,longleaf,2011-07-02,10,NA,sp2,1,NA,NA,NA
553,13,site_2,longleaf,2011-07-02,10,NA,unkno,NA,NA,NA,NA
554,14,site_2,longleaf,2011-07-02,10,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
554,14,site_2,longleaf,2011-07-02,10,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
554,14,site_2,longleaf,2011-07-02,10,NA,o_tub,9,Scarabaeidae,Onthophagus,tuberculifrons
554,14,site_2,longleaf,2011-07-02,10,NA,o_okl,4,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
554,14,site_2,longleaf,2011-07-02,10,NA,a_cam,1,Scarabaeidae,Aphodius,campestris
554,14,site_2,longleaf,2011-07-02,10,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
554,14,site_2,longleaf,2011-07-02,10,NA,m_bis,NA,Scarabaeidae,Melanocanthon,bispinatus
554,14,site_2,longleaf,2011-07-02,10,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
554,14,site_2,longleaf,2011-07-02,10,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
554,14,site_2,longleaf,2011-07-02,10,NA,b_for,1,Scarabaeidae,Blackburneus,fordi
554,14,site_2,longleaf,2011-07-02,10,NA,a_lec,11,Scarabaeidae,Ateuchus,lecontei
554,14,site_2,longleaf,2011-07-02,10,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
554,14,site_2,longleaf,2011-07-02,10,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
554,14,site_2,longleaf,2011-07-02,10,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
554,14,site_2,longleaf,2011-07-02,10,NA,m_pun,2,Scarabaeidae,Melanocanthon,punctaticollis
554,14,site_2,longleaf,2011-07-02,10,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
554,14,site_2,longleaf,2011-07-02,10,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
554,14,site_2,longleaf,2011-07-02,10,NA,d_car,3,Scarabaeidae,Dichotomius,carolinus
554,14,site_2,longleaf,2011-07-02,10,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
554,14,site_2,longleaf,2011-07-02,10,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
554,14,site_2,longleaf,2011-07-02,10,NA,a_cyl,1,Scarabaeidae,Ataenius,cylindrus ?
554,14,site_2,longleaf,2011-07-02,10,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
554,14,site_2,longleaf,2011-07-02,10,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
554,14,site_2,longleaf,2011-07-02,10,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
554,14,site_2,longleaf,2011-07-02,10,NA,c_min,NA,Scarabaeidae,Copris,minutus
554,14,site_2,longleaf,2011-07-02,10,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
554,14,site_2,longleaf,2011-07-02,10,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
554,14,site_2,longleaf,2011-07-02,10,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
554,14,site_2,longleaf,2011-07-02,10,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
554,14,site_2,longleaf,2011-07-02,10,NA,h__,1,Histeridae,NA,NA
554,14,site_2,longleaf,2011-07-02,10,NA,sp1,NA,NA,NA,NA
554,14,site_2,longleaf,2011-07-02,10,NA,sp2,NA,NA,NA,NA
554,14,site_2,longleaf,2011-07-02,10,NA,unkno,NA,NA,NA,NA
555,15,site_2,longleaf,2011-07-02,10,NA,p_ign,1,Scarabaeidae,Phanaeus,igneus floridanus
555,15,site_2,longleaf,2011-07-02,10,NA,b_dep,1,Scarabaeidae,Boreocanthon,depressipennis
555,15,site_2,longleaf,2011-07-02,10,NA,o_tub,14,Scarabaeidae,Onthophagus,tuberculifrons
555,15,site_2,longleaf,2011-07-02,10,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
555,15,site_2,longleaf,2011-07-02,10,NA,a_cam,3,Scarabaeidae,Aphodius,campestris
555,15,site_2,longleaf,2011-07-02,10,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
555,15,site_2,longleaf,2011-07-02,10,NA,m_bis,1,Scarabaeidae,Melanocanthon,bispinatus
555,15,site_2,longleaf,2011-07-02,10,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
555,15,site_2,longleaf,2011-07-02,10,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
555,15,site_2,longleaf,2011-07-02,10,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
555,15,site_2,longleaf,2011-07-02,10,NA,a_lec,5,Scarabaeidae,Ateuchus,lecontei
555,15,site_2,longleaf,2011-07-02,10,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
555,15,site_2,longleaf,2011-07-02,10,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
555,15,site_2,longleaf,2011-07-02,10,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
555,15,site_2,longleaf,2011-07-02,10,NA,m_pun,7,Scarabaeidae,Melanocanthon,punctaticollis
555,15,site_2,longleaf,2011-07-02,10,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
555,15,site_2,longleaf,2011-07-02,10,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
555,15,site_2,longleaf,2011-07-02,10,NA,d_car,3,Scarabaeidae,Dichotomius,carolinus
555,15,site_2,longleaf,2011-07-02,10,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
555,15,site_2,longleaf,2011-07-02,10,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
555,15,site_2,longleaf,2011-07-02,10,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
555,15,site_2,longleaf,2011-07-02,10,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
555,15,site_2,longleaf,2011-07-02,10,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
555,15,site_2,longleaf,2011-07-02,10,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
555,15,site_2,longleaf,2011-07-02,10,NA,c_min,NA,Scarabaeidae,Copris,minutus
555,15,site_2,longleaf,2011-07-02,10,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
555,15,site_2,longleaf,2011-07-02,10,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
555,15,site_2,longleaf,2011-07-02,10,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
555,15,site_2,longleaf,2011-07-02,10,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
555,15,site_2,longleaf,2011-07-02,10,NA,h__,3,Histeridae,NA,NA
555,15,site_2,longleaf,2011-07-02,10,NA,sp1,NA,NA,NA,NA
555,15,site_2,longleaf,2011-07-02,10,NA,sp2,NA,NA,NA,NA
555,15,site_2,longleaf,2011-07-02,10,NA,unkno,NA,NA,NA,NA
556,16,site_2,longleaf,2011-07-02,10,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
556,16,site_2,longleaf,2011-07-02,10,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
556,16,site_2,longleaf,2011-07-02,10,NA,o_tub,5,Scarabaeidae,Onthophagus,tuberculifrons
556,16,site_2,longleaf,2011-07-02,10,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
556,16,site_2,longleaf,2011-07-02,10,NA,a_cam,1,Scarabaeidae,Aphodius,campestris
556,16,site_2,longleaf,2011-07-02,10,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
556,16,site_2,longleaf,2011-07-02,10,NA,m_bis,NA,Scarabaeidae,Melanocanthon,bispinatus
556,16,site_2,longleaf,2011-07-02,10,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
556,16,site_2,longleaf,2011-07-02,10,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
556,16,site_2,longleaf,2011-07-02,10,NA,b_for,1,Scarabaeidae,Blackburneus,fordi
556,16,site_2,longleaf,2011-07-02,10,NA,a_lec,10,Scarabaeidae,Ateuchus,lecontei
556,16,site_2,longleaf,2011-07-02,10,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
556,16,site_2,longleaf,2011-07-02,10,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
556,16,site_2,longleaf,2011-07-02,10,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
556,16,site_2,longleaf,2011-07-02,10,NA,m_pun,NA,Scarabaeidae,Melanocanthon,punctaticollis
556,16,site_2,longleaf,2011-07-02,10,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
556,16,site_2,longleaf,2011-07-02,10,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
556,16,site_2,longleaf,2011-07-02,10,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
556,16,site_2,longleaf,2011-07-02,10,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
556,16,site_2,longleaf,2011-07-02,10,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
556,16,site_2,longleaf,2011-07-02,10,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
556,16,site_2,longleaf,2011-07-02,10,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
556,16,site_2,longleaf,2011-07-02,10,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
556,16,site_2,longleaf,2011-07-02,10,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
556,16,site_2,longleaf,2011-07-02,10,NA,c_min,NA,Scarabaeidae,Copris,minutus
556,16,site_2,longleaf,2011-07-02,10,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
556,16,site_2,longleaf,2011-07-02,10,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
556,16,site_2,longleaf,2011-07-02,10,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
556,16,site_2,longleaf,2011-07-02,10,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
556,16,site_2,longleaf,2011-07-02,10,NA,h__,6,Histeridae,NA,NA
556,16,site_2,longleaf,2011-07-02,10,NA,sp1,NA,NA,NA,NA
556,16,site_2,longleaf,2011-07-02,10,NA,sp2,1,NA,NA,NA
556,16,site_2,longleaf,2011-07-02,10,NA,unkno,NA,NA,NA,NA
557,17,site_2,longleaf,2011-07-02,10,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
557,17,site_2,longleaf,2011-07-02,10,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
557,17,site_2,longleaf,2011-07-02,10,NA,o_tub,8,Scarabaeidae,Onthophagus,tuberculifrons
557,17,site_2,longleaf,2011-07-02,10,NA,o_okl,2,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
557,17,site_2,longleaf,2011-07-02,10,NA,a_cam,5,Scarabaeidae,Aphodius,campestris
557,17,site_2,longleaf,2011-07-02,10,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
557,17,site_2,longleaf,2011-07-02,10,NA,m_bis,NA,Scarabaeidae,Melanocanthon,bispinatus
557,17,site_2,longleaf,2011-07-02,10,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
557,17,site_2,longleaf,2011-07-02,10,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
557,17,site_2,longleaf,2011-07-02,10,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
557,17,site_2,longleaf,2011-07-02,10,NA,a_lec,5,Scarabaeidae,Ateuchus,lecontei
557,17,site_2,longleaf,2011-07-02,10,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
557,17,site_2,longleaf,2011-07-02,10,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
557,17,site_2,longleaf,2011-07-02,10,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
557,17,site_2,longleaf,2011-07-02,10,NA,m_pun,9,Scarabaeidae,Melanocanthon,punctaticollis
557,17,site_2,longleaf,2011-07-02,10,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
557,17,site_2,longleaf,2011-07-02,10,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
557,17,site_2,longleaf,2011-07-02,10,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
557,17,site_2,longleaf,2011-07-02,10,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
557,17,site_2,longleaf,2011-07-02,10,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
557,17,site_2,longleaf,2011-07-02,10,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
557,17,site_2,longleaf,2011-07-02,10,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
557,17,site_2,longleaf,2011-07-02,10,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
557,17,site_2,longleaf,2011-07-02,10,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
557,17,site_2,longleaf,2011-07-02,10,NA,c_min,NA,Scarabaeidae,Copris,minutus
557,17,site_2,longleaf,2011-07-02,10,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
557,17,site_2,longleaf,2011-07-02,10,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
557,17,site_2,longleaf,2011-07-02,10,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
557,17,site_2,longleaf,2011-07-02,10,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
557,17,site_2,longleaf,2011-07-02,10,NA,h__,1,Histeridae,NA,NA
557,17,site_2,longleaf,2011-07-02,10,NA,sp1,NA,NA,NA,NA
557,17,site_2,longleaf,2011-07-02,10,NA,sp2,NA,NA,NA,NA
557,17,site_2,longleaf,2011-07-02,10,NA,unkno,NA,NA,NA,NA
558,18,site_2,longleaf,2011-07-02,10,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
558,18,site_2,longleaf,2011-07-02,10,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
558,18,site_2,longleaf,2011-07-02,10,NA,o_tub,26,Scarabaeidae,Onthophagus,tuberculifrons
558,18,site_2,longleaf,2011-07-02,10,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
558,18,site_2,longleaf,2011-07-02,10,NA,a_cam,5,Scarabaeidae,Aphodius,campestris
558,18,site_2,longleaf,2011-07-02,10,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
558,18,site_2,longleaf,2011-07-02,10,NA,m_bis,1,Scarabaeidae,Melanocanthon,bispinatus
558,18,site_2,longleaf,2011-07-02,10,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
558,18,site_2,longleaf,2011-07-02,10,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
558,18,site_2,longleaf,2011-07-02,10,NA,b_for,1,Scarabaeidae,Blackburneus,fordi
558,18,site_2,longleaf,2011-07-02,10,NA,a_lec,8,Scarabaeidae,Ateuchus,lecontei
558,18,site_2,longleaf,2011-07-02,10,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
558,18,site_2,longleaf,2011-07-02,10,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
558,18,site_2,longleaf,2011-07-02,10,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
558,18,site_2,longleaf,2011-07-02,10,NA,m_pun,8,Scarabaeidae,Melanocanthon,punctaticollis
